1.	対話型コミュニケーション状況把握のための行動認識センサにおける発話状況収集機能の評価
2.	口腔内画像撮影支援システムの提案
3.	ロープウェイ式カメラモニタリングにおけるSLAM誤差軽減手法の評価方法に関する検討
4.	慣性式モーションキャプチャを用いた騎乗者の運動分析における装着センサ数軽減の検討
5.	個人の認証動作の特徴を用いたマスク着用時における 本人認証手法の提案
6.	アバターの外見が他者からのコミュニケーションへ与える影響の分析
7.	音声認識によるコミュニケーションツール用バーチャルモデルの表情反映
8.	複数モバイルプロジェクターを利用した投影端末の移動に頑強な情報投影手法の一検討
9.	バス停混雑度可視化システムitocon（いとこん）
10.	加速度センサを用いた声帯振動による母音識別
11.	エッジコンピューティング環境における局所的情報を用いたモバイル端末へのリソース割当て手法
12.	エミュレータを用いた大規模IoTシステムテストのための実験環境構築機能の開発
13.	広域ネットワークで複数拠点を接続する環境でのMAC層ループ対策の評価
14.	人物追従ロボットのための歩行経路予測における機械学習用訓練データの構成法
15.	分散システムにおけるノードのグルーピングとグループ内マスターノードによる一貫性の強化
16.	IoTシステムにおいてWi-Fiマルチホップ通信による画像送信を可能にする風力自立電源「西風」の動態展示
17.	リアルタイム映像の収集と合成を伴う同世界放送システムの検討
18.	エッジデバイスによるリアルタイム路上駐停車判定システム
19.	リアルタイム行動認識機能を有する釣りCPSの開発
20.	遠距離恋愛支援システム(HALOP) 心拍と体温でつながる抱き枕
21.	交差点事故における人の判断を考慮したモデルベース自動運転システムの提案と開発
22.	車載ECUソフトウェア更新向け圧縮アルゴリズムの比較評価
23.	訪問時間の適時性を考慮したオンサイト観光スポット推薦手法ISO-Tourの改良と評価
24.	観光スポット間遷移データ収集において異常回答率を低減させるWebアンケート回答フローの評価
25.	災害時異種無線混合DTNを用いた道路寸断情報共有が避難行動に与える影響の一考察
26.	地域公共交通の互助輸送における事前登録制デマンド交通向け運行管理支援システムの開発
27.	COVID-19状況下におけるバス運行状況および運行所要時間予測精度の変化
28.	路側設置振動センサによる交通量推定システムの検討
29.	血糖値コントロールシステムの実現に向けたデータ分析
30.	ピエゾセンサを用いた個人識別システムの実装と評価
31.	ローカル5Gにおける周波数共用のための与干渉制御技術の検討
32.	ステレオカメラ動画像とミリ波の受信信号強度を用いた通信端末の位置推定
33.	状況認識のための周波数シフト型Backscatterタグの設計と評価
34.	データ分析者のためのProgramming by Exampleに基づく補完手法を対象とした補完ルール構成法
35.	高次元データ多クラス識別問題におけるGBDTライブラリの実装と改善
36.	図表抽出を含めた学術論文要約システムの開発と検証
37.	日常生活行動に紐付けた生体指標の可視化と分析
38.	Smart garbage bin: Garbage growth behavior prediction
39.	釣果情報共有を目的とした釣竿の振動データに基づく魚種判別手法
40.	ブロックチェーン技術研究の勧め：なぜブロックチェーン技術の研究が盛んにならないのか？
41.	マルチデバイスによる協調コンテンツ提示に向けた共通受信機アーキテクチャ
42.	災害時異種無線併用型DTNにおける送信スケジューリングのための転送データ量予測方式の設計
43.	DPSWS2020 委員長メッセージ・委員一覧・目次等
